"","Identifiers","c_1","c_2","c_3","c_4","n_5","n_6","n_7","n_8","r_1","r_2","r_3","r_4","C_mean","N_mean","R_mean","C_sd","N_sd","R_sd","ANOVA_p","ANOVA_padj","hclust_clusters","Z_scores_c_1","Z_scores_c_2","Z_scores_c_3","Z_scores_c_4","Z_scores_n_5","Z_scores_n_6","Z_scores_n_7","Z_scores_n_8","Z_scores_r_1","Z_scores_r_2","Z_scores_r_3","Z_scores_r_4","N_vs_C_Ttest_p","N_vs_C_Ttest_padj","log(N/C)","R_vs_C_Ttest_p","R_vs_C_Ttest_padj","log(R/C)","R_vs_N_Ttest_p","R_vs_N_Ttest_padj","log(R/N)","missing_data_c_1","missing_data_c_2","missing_data_c_3","missing_data_c_4","missing_data_n_5","missing_data_n_6","missing_data_n_7","missing_data_n_8","missing_data_r_1","missing_data_r_2","missing_data_r_3","missing_data_r_4","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"1915","TS101_MOUSE",-2.57441372371488,-2.46111692457231,-2.51521267681484,-2.12814441147425,-2.56094404496219,-2.56223777637083,-2.66246603473493,-2.54872304496759,-2.09497523477182,-3.80923881176434,-2.18414059616345,-2.51510637867568,-2.41972193414407,-2.58359272525888,-2.65086525534382,0.199815772363159,0.0529335750808315,0.793117349717157,0.782188163351688,0.905299080950127,NA,-0.0523343033946419,0.205233081094175,0.0822525421688751,0.962208211498452,-0.0217125210275268,-0.0246536722133992,-0.25251121588703,0.00607053222965335,1.03761456148846,-2.85956867044719,0.834907255594133,0.0824941988960481,0.199891510713265,0.790992442281521,-0.163870791114815,0.607306821135373,0.891229959626611,-0.231143321199754,0.87626993307484,0.969200281335414,-0.067272530084939,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"sp|Q61187|TS101_MOUSE","sp|Q61187|TS101_MOUSE","5","5","5","Tumor susceptibility gene 101 protein",1,5,5,5
"1916","TSG10_MOUSE",1.60687085246784,2.31363557851845,1.83411395392386,2.247066218167,1.55964733743548,2.41617577525998,2.18366020144747,1.4321822352959,2.36346150749409,2.07079825702525,1.77983189266471,1.48753993793402,2.00042165076929,1.89791638735971,1.92540789877952,0.337380590252119,0.476646819273778,0.376806778543953,0.932952939972532,0.972772610122717,NA,-0.914218738953776,1.01813912029474,-0.2929158118647,0.836132545944187,-1.04333204505217,1.29849317272405,0.66277483549891,-1.39183301407433,1.1543676584512,0.354200203410189,-0.441327813516884,-1.24048011286142,0.73881830170797,0.909817997549479,-0.102505263409579,0.776867788456248,0.951349541231686,-0.0750137519897702,0.930993318879222,0.980305865410751,0.0274915114198091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6NY15|TSG10_MOUSE","sp|Q6NY15|TSG10_MOUSE","29","29","29","Testis-specific gene 10 protein",1,29,29,29
"1917","TSN_MOUSE",0.0321975742253322,-0.11774638248594,-0.0386147302980113,-0.743784922785551,0.295511306617456,0.199908407185067,-0.30578913250071,0.0306578768513965,-0.658255931085151,-0.385470003496181,-0.00606171141463463,-0.0854506543541049,-0.216987115336043,0.0550721145383024,-0.283809575087518,0.356498887443888,0.264326471982231,0.298348260390165,0.306601420092878,0.770704478026563,NA,0.56762188437936,0.0968008088638998,0.345272640657539,-1.86894789700464,1.39442182618408,1.09423060194003,-0.493649728434633,0.562787264902427,-1.60038854494168,-0.743846096483896,0.447488479815759,0.198208760121748,0.269791148657703,0.790992442281521,0.272059229874345,0.783699698256012,0.954597256656573,-0.0668224597514753,0.140687056820782,0.848403079736876,-0.33888168962582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q62348|TSN_MOUSE","sp|Q62348|TSN_MOUSE","7","7","7","Translin",1,7,7,7
"1918","TSN8_MOUSE",-4.13947351924827,-0.486904503032935,-0.706169485482704,0.119452021582653,-0.103916563248852,-0.151452341370835,-0.642041984600684,0.0977398951934347,-0.112401515162482,-0.143558858353892,-0.303816155834571,0.0804359173481757,-1.30327387154531,-0.199917748506734,-0.119835153000692,1.92277317108282,0.313920922237094,0.157665874758021,0.301515499804301,0.770704478026563,NA,-3.08560655890996,0.0463933860906985,-0.14162165480915,0.56633115956352,0.374797367237799,0.334036452439842,-0.0866336919961638,0.547713474762771,0.367521702135006,0.340804945592244,0.203387734673798,0.532875683219601,0.335920173799042,0.790992442281521,1.10335612303858,0.306333403818034,0.844326366312773,1.18343871854462,0.669936756498263,0.912000482504871,0.0800825955060418,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8R3G9|TSN8_MOUSE","sp|Q8R3G9|TSN8_MOUSE","4","4","4","Tetraspanin-8",1,4,4,4
"1919","TSNAX_MOUSE",-2.21558644579686,-1.71965893981284,-1.98721085661311,-1.97043123944145,-4.21808442330286,-1.83322934768325,-2.00833645407926,-1.81431240553086,-5.18098018594085,-2.24510628862858,-2.61341120190592,-1.85529973711794,-1.97322187041606,-2.46849065764906,-2.97369935339832,0.202680558623389,1.16966182482538,1.50372446296323,0.471551373472605,0.807348979181841,NA,0.235567151014588,0.691524386550718,0.44553635226214,0.460963582586394,-1.60553549195869,0.587107413129263,0.426113414628143,0.604499706447386,-2.49082474239204,0.20842651902987,-0.130194122225145,0.56681583092738,0.462094003873969,0.814066684882289,-0.495268787232991,0.275984393856375,0.844326366312773,-1.00047748298226,0.616005298928943,0.898778983275412,-0.505208695749267,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"sp|Q9QZE7|TSNAX_MOUSE","sp|Q9QZE7|TSNAX_MOUSE","4","4","4","Translin-associated protein X",1,4,4,4
"1920","TTC38_MOUSE",-2.45065395791602,-2.74519109260223,-2.24187707696735,-2.1511566366842,-1.7216604674537,-2.29375999007569,-2.72222888861199,-1.82238808456658,-3.50246576644852,-2.67939670459789,-2.36119948377862,-2.14805560682348,-2.39721969104245,-2.14000935767699,-2.67277939041213,0.263702908369495,0.461345100854919,0.594654061537396,0.30959103022948,0.770704478026563,NA,-0.0997368105986364,-0.720564221273687,0.340324543791413,0.531545715601521,1.43684071319936,0.230965380514276,-0.672164328805654,1.22452634481833,-2.31675301911289,-0.581882354943996,0.0888159490090275,0.538082087800937,0.379485227197487,0.791691426646946,0.257210333365461,0.443116642987316,0.853418938883744,-0.275559699369677,0.209526455551503,0.848403079736876,-0.532770032735138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|A3KMP2|TTC38_MOUSE","sp|A3KMP2|TTC38_MOUSE","6","6","6","Tetratricopeptide repeat protein 38",1,6,6,6
"1921","TTHY_MOUSE",-1.1830860979248,-1.48911241512718,-1.63156318849339,-2.1821156108929,-3.04298465790492,-1.42432170993255,-1.70201862308897,-1.75921800523882,-1.64164802980175,0.701144812517118,-1.21993322360087,-1.10916366076584,-1.62146932810957,-1.98213574904132,-0.817400025412837,0.417981000101546,0.722199149454344,1.03803053778148,0.145594104290107,0.751192646907741,NA,0.337264052504213,-0.0179251201041367,-0.183260483388924,-0.822258662294835,-1.82142555528504,0.0572741541974144,-0.265034520826426,-0.331422932794528,-0.194965445475028,2.52419498119408,0.294497468892962,0.42306206338025,0.428355639495988,0.804175597266221,-0.360666420931747,0.22495643794365,0.844326366312773,0.804069302696731,0.120950958465947,0.848403079736876,1.16473572362848,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P07309|TTHY_MOUSE","sp|P07309|TTHY_MOUSE","6","6","6","Transthyretin",1,6,6,6
"1922","TWF2_MOUSE",1.61140860340289,1.77718301921988,1.61346761362228,1.72548419508227,1.33537930677868,1.6574357108899,1.57595125942619,1.74119058675753,1.43355263365272,1.87788751535563,1.65724561372243,1.80763921795052,1.68188585783183,1.57748921596307,1.69408124517032,0.0829266011043971,0.174937278556869,0.196563966946163,0.546124222880488,0.822440065046853,NA,-0.257911334145632,0.817864518774699,-0.244549601190518,0.482370369345677,-2.04917478419882,0.0407767991846378,-0.488008085027455,0.584295366743379,-1.41208917643815,1.47137588655381,0.0395431833612332,1.01550685703714,0.337763604373653,0.790992442281521,-0.104396641868754,0.914441178480491,0.986867479736884,0.0121953873384948,0.410072362989468,0.849800198774195,0.116592029207249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9Z0P5|TWF2_MOUSE","sp|Q9Z0P5|TWF2_MOUSE","22","22","19","Twinfilin-2",1,22,22,19
"1923","TXD17_MOUSE",-0.65570259288851,-0.66881861630625,-0.952737207302803,0.178278994872102,-1.13831874492956,-0.992409908589163,-0.793827028292299,-0.861727618623632,-1.7157274621209,-1.06831618494118,-0.930579308837174,-1.04279734732426,-0.524744855406365,-0.946570825108664,-1.18935507580588,0.488305630020272,0.152093746838932,0.355978635840533,0.0752871940700376,0.733765936077016,NA,0.532979266987699,0.502741629863758,-0.151803353311713,2.45563766851537,-0.579642418014103,-0.243264667996532,0.214547649212475,0.058009852233315,-1.91079857003925,-0.418258747120943,-0.100720607277076,-0.359427703053004,0.182745701602703,0.790992442281521,-0.421825969702299,0.0743367725161343,0.844326366312773,-0.664610220399512,0.277078395813566,0.848403079736876,-0.242784250697213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9CQM5|TXD17_MOUSE","sp|Q9CQM5|TXD17_MOUSE","4","4","4","Thioredoxin domain-containing protein 17",1,4,4,4
"1924","TXND5_MOUSE",-0.263012188687437,-0.0200012929266329,0.159254560529536,-0.751031200324409,0.469203871680982,0.354865082817941,0.375606449346026,0.504645695869804,-0.138002518366367,0.660739364486407,0.104469501846744,0.517307198189258,-0.218697530352236,0.426080274928688,0.28612838653901,0.394829458077958,0.0722296813893679,0.368177494621918,0.0409671193730328,0.733765936077016,1,-1.05386046955439,-0.454819411018655,-0.0129395691007617,-2.25686589201218,0.751109972230671,0.469255823684065,0.520384930967764,0.838476869143011,-0.745701755098855,1.22326009536861,-0.147989067365175,0.869688472755894,0.0446051639839422,0.790992442281521,0.644777805280924,0.110882581631122,0.844326366312773,0.504825916891246,0.506231396451502,0.872409360353098,-0.139951888389678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q91W90|TXND5_MOUSE","sp|Q91W90|TXND5_MOUSE","10","10","10","Thioredoxin domain-containing protein 5",1,10,10,10
"1925","TXNL1_MOUSE",0.255780829340402,-0.0690943806991982,0.113810723219544,0.516894708475785,0.16391389691773,0.147385035263898,0.0406253489252002,0.203254682063505,-0.15786294072721,0.121973683053877,0.316872421334015,0.244505960773072,0.204347970084133,0.138794740792584,0.131372281108439,0.247183140580872,0.0695151750622504,0.20892971600826,0.840927381179796,0.930628092877272,NA,0.553851812892588,-1.28954807079327,-0.251711889792388,2.03545853311066,0.0325824537380748,-0.0612052552299916,-0.666978756246293,0.255809085135997,-1.79323671238169,-0.205393799817754,0.90049640163016,0.489876197753912,0.640360688065671,0.873629139143842,-0.0655532292915497,0.668289206298939,0.908404345684943,-0.0729756889756947,0.949771909666987,0.987860031467399,-0.00742245968414501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8CDN6|TXNL1_MOUSE","sp|Q8CDN6|TXNL1_MOUSE","9","9","9","Thioredoxin-like protein 1",1,9,9,9
"1926","TXTP_MOUSE",-1.20653600161038,-0.599974685295056,-0.925004257529167,-0.398699561616358,-0.798621409113913,-1.02351667852872,-0.803097205712046,-0.304039218308461,-0.832795759357644,-0.464491602116826,-0.842015179882729,-0.757385271799563,-0.782553626512741,-0.732318627915785,-0.724171953289191,0.356245350652265,0.304206740690078,0.177222239584697,0.953543841666822,0.980328891308848,NA,-1.75008670676503,0.55665543454175,-0.679426378254847,1.32210123086586,-0.198794602808263,-1.05406740274724,-0.215815979462396,1.68209287086253,-0.328759062688211,1.07189524459077,-0.36382035867199,-0.0419742894629364,0.837452963432261,0.942856526071149,0.0502349985969559,0.782505354986697,0.954597256656573,0.0583816732235505,0.964941204238041,0.990927047119615,0.00814667462659457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8JZU2|TXTP_MOUSE","sp|Q8JZU2|TXTP_MOUSE","4","4","4","Tricarboxylate transport protein, mitochondrial",1,4,4,4
"1927","TYB10_MOUSE",0.755736377154751,0.400157869229606,0.0918463271603756,-0.431239195235417,1.12696906136129,1.08950281033808,-0.084725576700972,-0.337972379850314,-0.131676439841431,0.0114944716404075,-0.23832671717237,-0.0803125176418362,0.204125344577329,0.448443478787021,-0.109705300753808,0.502990443310889,0.768997871089965,0.104210556473904,0.374237649373063,0.791491120513146,NA,1.06702001857779,0.406927196957702,-0.165419644053738,-1.13647101732612,1.75617311566846,1.68662109606596,-0.49320617681911,-0.963331319737778,-0.580365347120845,-0.314584123487774,-0.778349986014611,-0.485013812709932,0.616937433490887,0.866902997527973,0.244318134209692,0.302743412009544,0.844326366312773,-0.313830645331136,0.242807338786126,0.848403079736876,-0.558148779540828,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6ZWY8|TYB10_MOUSE","sp|Q6ZWY8|TYB10_MOUSE","3","3","3","Thymosin beta-10",1,3,3,3
"1928","TYB4_MOUSE",-5.2212548890525,2.00290434617501,1.73472608892269,0.8730780881796,1.85807228773189,2.13575599803983,2.28941678282646,1.38842856492558,0.233955585633566,2.27092260432238,1.31121970189289,0.566853993093435,-0.152636591443799,1.91791840838094,1.09573797123557,3.41328173814388,0.395560914046195,0.903673694899471,0.394500347674176,0.795466368315593,NA,-3.00118394998721,0.509955000298118,0.379613033295696,-0.0391714588970853,0.439562659114674,0.574524536251545,0.649207879880631,0.21130296629655,-0.349802473472519,0.640219203359972,0.173777347401085,-0.188004743541461,0.312492634678865,0.790992442281521,2.07055499982474,0.524682893497485,0.861008694535009,1.24837456267937,0.168959707499449,0.848403079736876,-0.822180437145369,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P20065|TYB4_MOUSE","sp|P20065|TYB4_MOUSE","6","6","6","Thymosin beta-4",1,6,6,6
"1929","U119A_MOUSE",-4.94579432311334,-4.43091151362106,-2.17934219939355,-5.33977404852931,-2.59163134708717,-2.2549068591784,-2.11341057593985,-3.10782759882229,-4.8771957128865,-1.89703648234936,-2.18258626682979,-5.07849977348359,-4.22395552116431,-2.51694409525693,-3.50882955888731,1.41296103512994,0.442049889596082,1.7022620935395,0.230908316024455,0.768236717906138,NA,-1.10289940871983,-0.731556688686446,0.892315497517286,-1.38704465532117,0.59496516706876,0.837816909128644,0.939866567271693,0.222675168924567,-1.0534248602546,1.09591944566917,0.889975817878464,-1.19860896047655,0.0901101412528214,0.790992442281521,1.70701142590739,NA,NA,NA,0.332533017665191,0.848403079736876,-0.991885463630386,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"sp|Q9Z2R6|U119A_MOUSE;REV__sp|Q69ZR2|HECD1_MOUSE","sp|Q9Z2R6|U119A_MOUSE","5;1","5;1","5;1","Protein unc-119 homolog A",2,5,5,5
"1930","U2AF1_MOUSE",-0.266471571610602,0.042718289707306,0.331308255977454,-0.680155945578324,0.148210938724016,-0.439184214169533,0.0585630709893756,0.325335737359509,-0.865120060347625,0.108993833126707,-0.0393341843837014,0.321281112951567,-0.143150242876041,0.0232313832258422,-0.118544824663263,0.433297916524966,0.327599065400469,0.519252541081339,0.845186200145949,0.931730320858061,NA,-0.467646201051056,0.305637683899901,1.02740122855181,-1.50227087626429,0.569474813350708,-0.899600543437448,0.345265484028183,1.012463958681,-1.96486615230491,0.471392826950648,0.100424435106814,1.00232334248865,0.564232981224991,0.849602160045931,0.166381626101884,0.944431133145695,0.986867479736884,0.0246054182127784,0.66336496911076,0.910070949358563,-0.141776207889105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9D883|U2AF1_MOUSE;sp|Q8BGJ9|U2AF4_MOUSE","sp|Q9D883|U2AF1_MOUSE","8;3","8;3","8;3","Splicing factor U2AF 35 kDa subunit",2,8,8,8
"1931","U2AF2_MOUSE",0.472490832619549,0.485000779891354,0.3680432239879,0.339754606697412,0.568639758838721,0.0103738148938923,0.304358283682046,0.628462515490355,0.277211080398921,0.369872132697882,0.490281774284995,0.533726186892,0.416322360799054,0.377958593226253,0.417772793568449,0.0731781353845238,0.282634685778705,0.116554436822154,0.940364097090592,0.975049658048851,NA,0.414247471080682,0.489930153611107,-0.217639701053678,-0.388780185909755,0.99592927201737,-2.38146819298622,-0.602920870863232,1.35784500206721,-0.767156028935894,-0.206575168624622,0.521879114982,0.784709134615028,0.807834499830855,0.93745296098424,-0.0383637675728004,0.983991084115936,0.996105694861624,0.0014504327693956,0.8073942586678,0.958580398616478,0.039814200342196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P26369|U2AF2_MOUSE","sp|P26369|U2AF2_MOUSE","11","11","11","Splicing factor U2AF 65 kDa subunit",1,11,11,11
"1932","U520_MOUSE",0.789253503307524,0.871094143576919,0.9293505837426,0.779755306100117,1.15349877008378,0.832350653136412,0.723246168566742,0.974970740076088,0.955910165299194,0.641221984914349,1.05720925778955,1.04807593520921,0.84236338418179,0.921016582965756,0.925604335803076,0.0710226731647778,0.186130601389388,0.195030692414134,0.721858237090793,0.882529980652319,NA,-0.709270707353792,-0.167151754081623,0.218743569562279,-0.772187526077381,1.70351910109703,-0.423791736547304,-1.14650857719656,0.520935137446089,0.394676364142235,-1.68984333653212,1.06568966276165,1.00518980277949,0.475476477285881,0.816133294229806,0.0786531987839654,0.469864393844792,0.861008694535009,0.0832409516212858,0.973956055183304,0.994933570218021,0.00458775283732038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q6P4T2|U520_MOUSE","sp|Q6P4T2|U520_MOUSE","31","31","31","U5 small nuclear ribonucleoprotein 200 kDa helicase",1,31,31,31
"1933","U5S1_MOUSE",0.416338252508698,0.264244050533936,0.644789702204196,-0.0208798162242303,0.449950910616504,0.653619523475943,0.282564745187479,0.592388326709081,-0.119106897244716,0.131988999525518,0.351577099850338,0.734425768967693,0.32612304725565,0.494630876497252,0.274721242774708,0.279241363777807,0.165128487689467,0.361804814461818,0.53434990065842,0.821692394966405,NA,0.18810618164022,-0.370899988632267,1.02775534859971,-1.41884263694054,0.31164595526447,1.06020842379405,-0.30356421105471,0.835159629287575,-1.77986589532496,-0.856989455577732,-0.0499165927978791,1.35720324174206,0.347680037467181,0.790992442281521,0.168507829241602,0.829957194410219,0.967866999140635,-0.0514018044809417,0.32808792944499,0.848403079736876,-0.219909633722543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|O08810|U5S1_MOUSE","sp|O08810|U5S1_MOUSE","24","23","23","116 kDa U5 small nuclear ribonucleoprotein component",1,24,23,23
"1934","UAP1_MOUSE",-2.14348908781461,-2.18728610135608,-4.98364693799505,-4.2309472264395,-4.83369199007631,-4.70991328343915,-4.22996449792182,-4.3391549518108,-3.58139289624486,-3.55277555846499,-6.05981695617241,-3.31284265616168,-3.38634233840131,-4.52818118081202,-4.12670701676099,1.44304763872303,0.289267763445944,1.29435364103234,0.38976475378437,0.795466368315593,NA,1.64560078224217,1.60706463506774,-0.853399310756019,-0.191113357509613,-0.721456845385422,-0.612546349661459,-0.190248673648141,-0.286323247251765,0.380416964814083,0.405596808169865,-1.80030054560684,0.616709139525394,0.211868421654222,0.790992442281521,-1.14183884241071,NA,NA,NA,0.584039314824878,0.890474216483277,0.401474164051034,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"sp|Q91YN5|UAP1_MOUSE","sp|Q91YN5|UAP1_MOUSE","3","2","2","UDP-N-acetylhexosamine pyrophosphorylase",1,3,2,2
"1935","UAP1L_MOUSE",-0.0563486968152525,0.336573975429353,0.255515298990431,-1.00415185728545,-0.324145698768529,-0.0665831098812966,0.131228910311634,-0.0234360018482462,-0.486009076299684,0.778991687269503,0.277586600872716,0.218548933421822,-0.117102819920229,-0.0707339750466094,0.197279536316089,0.615146041018987,0.189086256095144,0.520312075126771,0.619825570086161,0.839424768707853,NA,-0.130537764794804,0.731553944633594,0.553707213275392,-2.21006461455298,-0.718097586361884,-0.152992571499391,0.281016750638802,-0.0583256898236294,-1.07323381464962,1.70224021046516,0.602132737463938,0.472601185205424,0.893197361322706,0.96657974550837,0.0463688448736193,0.465597638379383,0.861008694535009,0.314382356236318,0.390724229740143,0.849800198774195,0.268013511362699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q3TW96|UAP1L_MOUSE","sp|Q3TW96|UAP1L_MOUSE","15","15","13","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1",1,15,15,13
"1936","UB2D3_MOUSE",-5.4718051996069,-4.44218467039395,-1.10911463757236,-5.14463571409366,-0.773433423574527,-0.970750537555439,-1.08051465857093,-5.47386635425558,-1.40430923847202,-0.671833158923725,-0.821157099095458,-0.612008410126265,-4.04193505541672,-2.07464124348912,-0.877326976654367,2.00184187932906,2.26970890216932,0.362163411682937,0.08425143142884,0.733765936077016,NA,-1.49880216141121,-1.00741688641419,0.583287152785888,-1.34266088115483,0.743490646181409,0.649321268664,0.59693646158247,-1.49978584522007,0.442405851349916,0.791979261713742,0.72071457407099,0.820530557851882,0.241981986366458,0.790992442281521,1.9672938119276,0.04852593690208,0.844326366312773,3.16460807876235,0.370687323269487,0.848403079736876,1.19731426683475,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"sp|P61079|UB2D3_MOUSE;sp|P62838|UB2D2_MOUSE;sp|P61080|UB2D1_MOUSE;sp|Q6ZWY6|U2D2B_MOUSE","sp|P61079|UB2D3_MOUSE;sp|P62838|UB2D2_MOUSE","3;2;1;1","3;2;1;1","3;2;1;1","Ubiquitin-conjugating enzyme E2 D3;Ubiquitin-conjugating enzyme E2 D2",4,3,3,3
"1937","UB2L3_MOUSE",-0.273281473382973,0.274093251870607,0.106751033993405,-0.36742755218631,-0.48364599748486,0.0837836121193867,0.191836367176116,0.404406025869047,0.00272076079995287,0.398966394563789,0.0792409033905095,0.436153197144705,-0.0649661849263179,0.0490950019199223,0.229270313974739,0.30513726039502,0.379313983053334,0.220174787536289,0.43112687192476,0.795466368315593,NA,-1.12419451250289,0.66247716354326,0.116259760557707,-1.4314942920658,-1.81083991192949,0.0412923931566992,0.393984594809186,1.08782771699119,-0.223302762136372,1.0700723572114,0.0264646551484225,1.19145283721669,0.656627803538313,0.881179133697793,0.11406118684624,0.173725071744047,0.844326366312773,0.294236498901057,0.450039898687136,0.856703597379503,0.180175312054817,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|P68037|UB2L3_MOUSE","sp|P68037|UB2L3_MOUSE","9","9","9","Ubiquitin-conjugating enzyme E2 L3",1,9,9,9
"1938","UB2V1_MOUSE",0.470334158292502,0.852600884897971,1.03229513571199,1.30385697075678,1.17517221557875,0.848960584751591,0.762678447273867,1.05562985290064,1.07424052687208,0.339609293980537,1.28116143118361,0.949880290014967,0.914771787414811,0.960610275126212,0.911222885512798,0.349565942558696,0.188598522695617,0.404831558352619,0.972174029344499,0.988474258053944,NA,-1.54330201595464,-0.256695555207926,0.348106714948785,1.26211043837892,0.828992340756634,-0.268947821391226,-0.559350170849301,0.42664506475812,0.48928356218408,-1.98328656940388,1.18572338762964,0.0707206241507866,0.827351883159543,0.942295493976984,0.0458384877114009,0.989851354609028,0.996105694861624,-0.00354890190201296,0.835200477330672,0.96378437032492,-0.0493873896134138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9CZY3|UB2V1_MOUSE","sp|Q9CZY3|UB2V1_MOUSE","7","7","3","Ubiquitin-conjugating enzyme E2 variant 1",1,7,7,3
"1939","UBA1_MOUSE",3.55856794621677,3.46909023227237,3.43103619914162,3.5090338117637,3.57595573117735,3.52291515262054,3.46003037151615,3.59166875810717,3.4055126977858,3.42422001889988,3.61595584282161,3.49926985910732,3.49193204734862,3.5376425033553,3.48623960465365,0.0546591444283066,0.0595182814966419,0.0954975610248626,0.564945623645075,0.823480870739861,NA,0.765641111721787,-0.519766707617345,-1.06643860598577,0.0540498009543753,1.01542839130292,0.253464641742246,-0.649917728970003,1.24115664016756,-1.43310094874595,-1.16435764073218,1.59005702244915,-0.0862159762867922,0.301396878880157,0.790992442281521,0.0457104560066863,0.921796117662324,0.986867479736884,-0.00569244269496316,0.402627108197557,0.849800198774195,-0.0514028987016495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q02053|UBA1_MOUSE;sp|P31254|UBA1Y_MOUSE","sp|Q02053|UBA1_MOUSE","44;7","44;7","44;7","Ubiquitin-like modifier-activating enzyme 1",2,44,44,44
"1940","UBA6_MOUSE",-4.42553632329806,-4.76253054255692,-4.24141343603101,-5.7950844700881,-3.86328991871342,-3.17633467120533,-3.55896834893892,-3.87451708790136,-5.19431862773538,-5.77013440889669,-3.90159547702291,-5.06782362645223,-4.80614119299352,-3.61827750668976,-4.98346803502681,0.693706998778271,0.328897578309864,0.78334029510164,0.0275512659918475,0.733765936077016,4,0.0512567064925446,-0.343476106268077,0.266926118699002,-1.55294170789707,0.709835079837768,1.51448917059902,1.06629730487239,0.696684313979994,-0.849244204468286,-1.52371685100103,0.664966474052405,-0.701076298898661,0.0332144072626634,0.790992442281521,1.18786368630376,NA,NA,NA,0.0321749945385538,0.848403079736876,-1.36519052833705,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"sp|Q8C7R4|UBA6_MOUSE","sp|Q8C7R4|UBA6_MOUSE","4","4","4","Ubiquitin-like modifier-activating enzyme 6",1,4,4,4
